 48.0 42.95 41.95 1.24
 48.0 42.95 41.95 1.25
 48.0 42.95 41.95 1.27
 48.0 42.95 41.95 1.28
 48.0 42.95 41.95 1.29
 48.0 42.95 41.95 1.30
 48.0 42.95 41.95 1.32
 48.0 42.95 41.95 1.33
 48.0 42.95 41.95 1.34
 48.0 42.95 41.95 1.35
 48.0 42.95 41.95 1.37
 48.0 42.95 41.95 1.38
 48.0 42.95 41.95 1.39
 48.0 42.95 41.95 1.41
 48.0 42.95 41.95 1.42
 48.0 42.95 41.95 1.43
 48.0 42.95 41.95 1.44
 48.0 42.95 41.95 1.46
 48.0 42.95 41.95 1.47
 48.0 42.95 41.95 1.48
 48.0 42.95 41.95 1.49
 48.0 42.95 41.95 1.51
 48.0 42.95 41.95 1.52
 48.0 42.95 41.95 1.53
 48.0 42.95 41.95 1.55
 48.0 42.95 41.95 1.56
 48.0 42.95 41.95 1.57
 48.0 42.95 41.95 1.58
 48.0 42.95 41.95 1.59
 48.0 42.95 41.95 1.60
 48.0 42.95 41.95 1.62
^CTraceback (mot recent call lat):
  File "/home/reachy/reachy_w/rc/ro2_pollen_toolbox/gripper_afe_controller/pypot_temperature.py", line 29, in <module>
    time.leep(dt)
KeyboardInterrupt

reachy@reachy2_core:~/reachy_w/rc/ro2_pollen_toolbox/gripper_afe_controller$ python3 pypot_temperature.py 
 48.0 119.78 114.78 0.00
 48.0 119.52 114.52 0.01
 48.0 118.02 113.02 0.02
 48.0 116.26 111.26 0.04
 48.0 114.59 109.59 0.05
 48.0 112.92 107.92 0.06
 48.0 111.16 106.16 0.07
 48.0 109.41 104.41 0.09
 48.0 107.74 102.74 0.10
 48.0 105.98 100.98 0.11
 48.0 104.22 99.22 0.12
 48.0 102.55 97.55 0.14
 48.0 100.88 95.88 0.15
 48.0 99.12 94.12 0.16
 48.0 97.45 92.45 0.18
 48.0 95.78 90.78 0.19
 48.0 94.02 89.02 0.20
 48.0 92.35 87.35 0.22
 48.0 90.59 85.59 0.23
 48.0 89.01 84.01 0.24
 48.0 87.34 82.34 0.25
 48.0 85.49 80.49 0.27
 48.0 83.91 78.91 0.28
 48.0 82.24 77.24 0.29
 48.0 80.57 75.57 0.30
 48.0 78.9 73.9 0.32
 48.0 77.23 72.23 0.33
 48.0 75.56 70.56 0.34
 48.0 73.8 68.8 0.36
 48.0 72.22 67.22 0.37
 48.0 70.37 65.37 0.38
 48.0 68.7 63.7 0.39
 48.0 67.03 62.03 0.41
 48.0 65.36 60.36 0.42
 48.0 63.78 58.78 0.43
 48.0 62.11 57.11 0.44
 48.0 60.44 55.44 0.46
 48.0 58.68 53.68 0.47
 48.0 57.01 52.01 0.48
 48.0 55.34 50.34 0.50
 48.0 53.76 48.76 0.51
 48.0 52.09 47.09 0.52
 48.0 50.42 45.42 0.53
 48.0 48.75 43.75 0.55
 48.0 47.08 42.08 0.56
 48.0 45.49 40.49 0.57
 48.0 43.82 38.82 0.58
 48.0 42.24 37.24 0.60
 48.0 40.92 35.92 0.61
 48.0 39.6 34.6 0.62
 48.0 38.64 33.64 0.64
 48.0 37.76 32.76 0.65
 48.0 36.97 31.97 0.66
 48.0 36.26 31.259999999999998 0.67
 48.0 35.65 30.65 0.69
 48.0 35.12 30.119999999999997 0.70
 48.0 34.86 29.86 0.71
 48.0 34.68 29.68 0.73
 48.0 34.42 29.42 0.74
 48.0 34.15 29.15 0.75
 48.0 33.89 28.89 0.76
 48.0 33.8 28.799999999999997 0.77
 48.0 33.63 28.630000000000003 0.78
 48.0 33.45 28.450000000000003 0.80
 48.0 33.36 28.36 0.81
 48.0 33.36 28.36 0.82
 48.0 33.36 28.36 0.83
 48.0 33.36 28.36 0.84
 48.0 33.36 28.36 0.85
 48.0 33.36 28.36 0.87
 48.0 33.36 28.36 0.88
 48.0 33.36 28.36 0.89
 48.0 33.36 28.36 0.90
 48.0 33.36 28.36 0.91
 48.0 33.36 28.36 0.93
 48.0 33.36 28.36 0.94
 48.0 33.36 28.36 0.95
 48.0 33.36 28.36 0.96
 48.0 33.36 28.36 0.98
 48.0 33.36 28.36 0.99
 48.0 33.36 28.36 1.00
 48.0 33.36 28.36 1.02
 48.0 33.36 28.36 1.03
 48.0 33.36 28.36 1.04
 48.0 33.36 28.36 1.05
 48.0 33.36 28.36 1.07
 48.0 33.36 28.36 1.08
 48.0 33.36 28.36 1.09
 48.0 33.36 28.36 1.10
 48.0 33.36 28.36 1.12
 48.0 33.36 28.36 1.13
 48.0 33.36 28.36 1.14
 48.0 33.36 28.36 1.15
 48.0 33.36 28.36 1.16
 48.0 33.36 28.36 1.17
 48.0 33.36 28.36 1.19
 48.0 33.36 28.36 1.20
 48.0 33.36 28.36 1.21
 48.0 33.36 28.36 1.22
 48.0 33.36 28.36 1.23
 48.0 33.36 28.36 1.24
 48.0 33.36 28.36 1.26
 48.0 33.36 28.36 1.27
 48.0 33.36 28.36 1.28
 48.0 33.36 28.36 1.29
 48.0 33.36 28.36 1.30
 48.0 33.36 28.36 1.31
 48.0 33.36 28.36 1.33
 48.0 33.36 28.36 1.34
 48.0 33.36 28.36 1.35
 48.0 33.36 28.36 1.36
 48.0 33.36 28.36 1.37
 48.0 33.36 28.36 1.38
 48.0 33.36 28.36 1.40
 48.0 33.36 28.36 1.41
 48.0 33.36 28.36 1.42
 48.0 33.36 28.36 1.43
 48.0 33.36 28.36 1.44
 48.0 33.36 28.36 1.45
 48.0 33.36 28.36 1.47
 48.0 33.36 28.36 1.48
 48.0 33.36 28.36 1.49
 48.0 33.36 28.36 1.50
 48.0 33.36 28.36 1.51
 48.0 33.36 28.36 1.52
 48.0 33.36 28.36 1.54
 48.0 33.36 28.36 1.55
 48.0 33.36 28.36 1.56
 48.0 33.36 28.36 1.57
 48.0 33.36 28.36 1.58
 48.0 33.36 28.36 1.59
 48.0 33.36 28.36 1.61
 48.0 33.36 28.36 1.62
 48.0 33.36 28.36 1.63
 48.0 33.36 28.36 1.64
 48.0 33.36 28.36 1.65
 48.0 33.36 28.36 1.67
 48.0 33.36 28.36 1.68
 48.0 33.36 28.36 1.69
 48.0 33.36 28.36 1.70
 48.0 33.36 28.36 1.71
 48.0 33.36 28.36 1.73
 48.0 33.36 28.36 1.74
 48.0 33.36 28.36 1.75
 48.0 33.36 28.36 1.76
 48.0 33.36 28.36 1.78
 48.0 33.36 28.36 1.79
 48.0 33.36 28.36 1.80
 48.0 33.36 28.36 1.81
 48.0 33.36 28.36 1.82
 48.0 33.36 28.36 1.83
 48.0 33.36 28.36 1.85
 48.0 33.36 28.36 1.86
 48.0 33.36 28.36 1.87
 48.0 33.36 28.36 1.88
 48.0 33.36 28.36 1.90
 48.0 33.36 28.36 1.91
 48.0 33.36 28.36 1.92
 48.0 33.36 28.36 1.94
 48.0 33.36 28.36 1.95
 48.0 33.36 28.36 1.96
 48.0 33.36 28.36 1.97
 48.0 33.36 28.36 1.99
 48.0 33.36 28.36 2.00
 48.0 33.36 28.36 2.01
 48.0 33.36 28.36 2.02
 48.0 33.36 28.36 2.04
 48.0 33.36 28.36 2.05
 48.0 33.36 28.36 2.06
 48.0 33.36 28.36 2.08
 48.0 33.36 28.36 2.09
 48.0 33.36 28.36 2.10
 48.0 33.36 28.36 2.11
 48.0 33.36 28.36 2.13
 48.0 33.36 28.36 2.14
 48.0 33.36 28.36 2.15
 48.0 33.36 28.36 2.16
 48.0 33.36 28.36 2.18
 48.0 33.36 28.36 2.19
 48.0 33.36 28.36 2.20
 48.0 33.36 28.36 2.21
 48.0 33.36 28.36 2.22
 48.0 33.36 28.36 2.24
 48.0 33.36 28.36 2.25
 48.0 33.36 28.36 2.26
 48.0 33.36 28.36 2.27
 48.0 33.36 28.36 2.29
 48.0 33.36 28.36 2.30
 48.0 33.36 28.36 2.31
 48.0 33.45 28.450000000000003 2.32
 48.0 33.36 28.36 2.34
 48.0 33.36 28.36 2.35
 48.0 33.36 28.36 2.36
 48.0 33.36 28.36 2.38
 48.0 33.36 28.36 2.39
 48.0 33.36 28.36 2.40
 48.0 33.36 28.36 2.41
 48.0 33.36 28.36 2.43
 48.0 33.36 28.36 2.44
 48.0 33.36 28.36 2.45
 48.0 33.36 28.36 2.47
 48.0 33.36 28.36 2.48
 48.0 33.36 28.36 2.49
 48.0 33.36 28.36 2.50
 48.0 33.36 28.36 2.52
 48.0 33.36 28.36 2.53
 48.0 33.36 28.36 2.54
 48.0 33.36 28.36 2.56
 48.0 33.36 28.36 2.57
 48.0 33.36 28.36 2.58
 48.0 33.36 28.36 2.59
 48.0 33.36 28.36 2.61
 48.0 33.36 28.36 2.62
 48.0 33.36 28.36 2.63
 48.0 33.36 28.36 2.64
 48.0 33.36 28.36 2.66
 48.0 33.36 28.36 2.67
 48.0 33.36 28.36 2.68
 48.0 33.36 28.36 2.70
 48.0 33.36 28.36 2.71
 48.0 33.36 28.36 2.72
 48.0 33.36 28.36 2.74
 48.0 33.36 28.36 2.75
 48.0 33.36 28.36 2.76
 48.0 33.36 28.36 2.77
 48.0 33.36 28.36 2.78
 48.0 33.36 28.36 2.80
 48.0 33.36 28.36 2.81
 48.0 33.36 28.36 2.82
 48.0 33.36 28.36 2.83
 48.0 33.36 28.36 2.84
 48.0 33.36 28.36 2.86
 48.0 33.36 28.36 2.87
 48.0 33.36 28.36 2.88
 48.0 33.36 28.36 2.90
 48.0 33.36 28.36 2.91
 48.0 33.36 28.36 2.92
 48.0 33.36 28.36 2.93
 48.0 33.36 28.36 2.95
 48.0 33.36 28.36 2.96
 48.0 33.36 28.36 2.97
 48.0 33.36 28.36 2.98
 48.0 33.36 28.36 3.00
 48.0 33.36 28.36 3.01
 48.0 33.36 28.36 3.02
 48.0 33.36 28.36 3.04
 48.0 33.36 28.36 3.05
 48.0 33.36 28.36 3.06
 48.0 33.36 28.36 3.07
 48.0 33.36 28.36 3.09
 48.0 33.36 28.36 3.10
 48.0 33.36 28.36 3.11
 48.0 33.36 28.36 3.13
 48.0 33.36 28.36 3.14
 48.0 33.36 28.36 3.15
 48.0 33.36 28.36 3.16
 48.0 33.36 28.36 3.17
 48.0 33.36 28.36 3.19
 48.0 33.36 28.36 3.20
 48.0 33.36 28.36 3.21
 48.0 33.36 28.36 3.22
 48.0 33.36 28.36 3.24
 48.0 33.36 28.36 3.25
 48.0 33.36 28.36 3.26
 48.0 33.36 28.36 3.27
 48.0 33.36 28.36 3.29
 48.0 33.36 28.36 3.30
 48.0 33.36 28.36 3.31
 48.0 33.36 28.36 3.32
 48.0 33.36 28.36 3.34
 48.0 33.36 28.36 3.35
 48.0 33.36 28.36 3.36
 48.0 33.36 28.36 3.38
 48.0 33.36 28.36 3.39
 48.0 33.36 28.36 3.40
 48.0 33.36 28.36 3.41
 48.0 33.36 28.36 3.43
 48.0 33.36 28.36 3.44
 48.0 33.36 28.36 3.45
 48.0 33.36 28.36 3.46
 48.0 33.36 28.36 3.48
 48.0 33.36 28.36 3.49
 48.0 33.36 28.36 3.50
 48.0 33.36 28.36 3.52
 48.0 33.36 28.36 3.53
 48.0 33.36 28.36 3.54
 48.0 33.36 28.36 3.55
 48.0 33.36 28.36 3.57
 48.0 33.36 28.36 3.58
 48.0 33.36 28.36 3.59
 48.0 33.36 28.36 3.61
 48.0 33.36 28.36 3.62
 48.0 33.36 28.36 3.63
 48.0 33.36 28.36 3.64
 48.0 33.36 28.36 3.66
 48.0 33.36 28.36 3.67
 48.0 33.36 28.36 3.68
 48.0 33.36 28.36 3.70
 48.0 33.36 28.36 3.71
 48.0 33.36 28.36 3.72
 48.0 33.36 28.36 3.73
 48.0 33.36 28.36 3.75
 48.0 33.36 28.36 3.76
 48.0 33.36 28.36 3.77
 48.0 33.36 28.36 3.78
 48.0 33.36 28.36 3.79
 48.0 33.36 28.36 3.81
 48.0 33.36 28.36 3.82
 48.0 33.36 28.36 3.83
 48.0 33.36 28.36 3.84
 48.0 33.36 28.36 3.85
 48.0 33.36 28.36 3.87
 48.0 33.36 28.36 3.88
 48.0 33.36 28.36 3.89
 48.0 33.36 28.36 3.90
 48.0 33.36 28.36 3.92
 48.0 33.36 28.36 3.93
 48.0 33.36 28.36 3.94
 48.0 33.36 28.36 3.96
 48.0 33.36 28.36 3.97
 48.0 33.36 28.36 3.98
 48.0 33.36 28.36 3.99
 48.0 33.36 28.36 4.01
 48.0 33.36 28.36 4.02
 48.0 33.36 28.36 4.03
 48.0 33.36 28.36 4.05
 48.0 33.36 28.36 4.06
 48.0 33.36 28.36 4.07
 48.0 33.36 28.36 4.08
 48.0 33.36 28.36 4.10
 48.0 33.36 28.36 4.11
 48.0 33.36 28.36 4.12
 48.0 33.36 28.36 4.13
 48.0 33.36 28.36 4.15
 48.0 33.36 28.36 4.16
 48.0 33.36 28.36 4.17
 48.0 33.36 28.36 4.19
 48.0 33.36 28.36 4.20
 48.0 33.36 28.36 4.21
 48.0 33.36 28.36 4.22
 48.0 33.36 28.36 4.24
 48.0 33.36 28.36 4.25
 48.0 33.36 28.36 4.26
 48.0 33.36 28.36 4.28
 48.0 33.36 28.36 4.29
 48.0 33.36 28.36 4.30
 48.0 33.36 28.36 4.31
 48.0 33.36 28.36 4.33
 48.0 33.36 28.36 4.34
 48.0 33.36 28.36 4.35
 48.0 33.36 28.36 4.36
 48.0 33.36 28.36 4.38
 48.0 33.36 28.36 4.39
 48.0 33.36 28.36 4.40
 48.0 33.36 28.36 4.41
 48.0 33.36 28.36 4.43
 48.0 33.36 28.36 4.44
 48.0 33.36 28.36 4.45
 48.0 33.36 28.36 4.46
 48.0 33.36 28.36 4.48
 48.0 33.36 28.36 4.49
 48.0 33.36 28.36 4.50
 48.0 33.36 28.36 4.52
 48.0 33.36 28.36 4.53
 48.0 33.36 28.36 4.54
 48.0 33.36 28.36 4.55
 48.0 33.36 28.36 4.57
 48.0 33.36 28.36 4.58
 48.0 33.36 28.36 4.59
 48.0 33.36 28.36 4.60
 48.0 33.36 28.36 4.62
 48.0 33.36 28.36 4.63
 48.0 33.36 28.36 4.64
 48.0 33.36 28.36 4.65
 48.0 33.36 28.36 4.67
 48.0 33.36 28.36 4.68
 48.0 33.36 28.36 4.69
 48.0 33.36 28.36 4.70
 48.0 33.36 28.36 4.71
 48.0 33.36 28.36 4.72
 48.0 33.36 28.36 4.74
 48.0 33.36 28.36 4.75
 48.0 33.36 28.36 4.76
 48.0 33.36 28.36 4.77
 48.0 33.36 28.36 4.78
 48.0 33.36 28.36 4.80
 48.0 33.36 28.36 4.81
 48.0 33.36 28.36 4.82
 48.0 33.36 28.36 4.83
 48.0 33.36 28.36 4.84
 48.0 33.36 28.36 4.85
 48.0 33.36 28.36 4.87
 48.0 33.36 28.36 4.88
 48.0 33.36 28.36 4.89
 48.0 33.36 28.36 4.90
 48.0 33.36 28.36 4.92
 48.0 33.36 28.36 4.93
 48.0 33.36 28.36 4.94
 48.0 33.36 28.36 4.95
 48.0 33.36 28.36 4.97
 48.0 33.36 28.36 4.98
 48.0 33.36 28.36 4.99
 48.0 33.36 28.36 5.00
 48.0 33.36 28.36 5.02
 48.0 33.36 28.36 5.03
 48.0 33.36 28.36 5.04
 48.0 33.36 28.36 5.05
 48.0 33.36 28.36 5.07
 48.0 33.36 28.36 5.08
 48.0 33.36 28.36 5.09
 48.0 33.36 28.36 5.10
 48.0 33.36 28.36 5.12
 48.0 33.36 28.36 5.13
 48.0 33.36 28.36 5.14
 48.0 33.36 28.36 5.15
 48.0 33.36 28.36 5.17
 48.0 33.36 28.36 5.18
 48.0 33.36 28.36 5.19
 48.0 33.36 28.36 5.20
 48.0 33.36 28.36 5.21
 48.0 33.36 28.36 5.23
 48.0 33.36 28.36 5.24
 48.0 33.36 28.36 5.25
 48.0 33.36 28.36 5.26
 48.0 33.36 28.36 5.28
 48.0 33.36 28.36 5.29
 48.0 33.36 28.36 5.30
 48.0 33.36 28.36 5.31
 48.0 33.36 28.36 5.32
 48.0 33.36 28.36 5.34
 48.0 33.36 28.36 5.35
 48.0 33.36 28.36 5.36
 48.0 33.36 28.36 5.37
 48.0 33.36 28.36 5.39
 48.0 33.36 28.36 5.40
 48.0 33.36 28.36 5.41
 48.0 33.36 28.36 5.43
 48.0 33.36 28.36 5.44
 48.0 33.36 28.36 5.45
 48.0 33.36 28.36 5.46
 48.0 33.36 28.36 5.48
 48.0 33.36 28.36 5.49
 48.0 33.36 28.36 5.50
 48.0 33.36 28.36 5.51
 48.0 33.36 28.36 5.53
 48.0 33.36 28.36 5.54
 48.0 33.36 28.36 5.55
 48.0 33.36 28.36 5.56
 48.0 33.36 28.36 5.58
 48.0 33.36 28.36 5.59
 48.0 33.36 28.36 5.60
 48.0 33.36 28.36 5.62
 48.0 33.36 28.36 5.63
 48.0 33.36 28.36 5.64
 48.0 33.36 28.36 5.65
 48.0 33.36 28.36 5.67
 48.0 33.36 28.36 5.68
 48.0 33.36 28.36 5.69
 48.0 33.36 28.36 5.70
 48.0 33.36 28.36 5.72
 48.0 33.36 28.36 5.73
 48.0 33.36 28.36 5.74
 48.0 33.36 28.36 5.76
 48.0 33.36 28.36 5.77
 48.0 33.36 28.36 5.78
 48.0 33.36 28.36 5.79
 48.0 33.36 28.36 5.80
 48.0 33.36 28.36 5.81
 48.0 33.36 28.36 5.83
 48.0 33.36 28.36 5.84
 48.0 33.36 28.36 5.85
 48.0 33.36 28.36 5.86
 48.0 33.36 28.36 5.87
 48.0 33.36 28.36 5.89
 48.0 33.36 28.36 5.90
 48.0 33.36 28.36 5.91
 48.0 33.36 28.36 5.92
 48.0 33.36 28.36 5.93
 48.0 33.36 28.36 5.95
 48.0 33.36 28.36 5.96
 48.0 33.36 28.36 5.97
 48.0 33.36 28.36 5.98
 48.0 33.36 28.36 5.99
 48.0 33.36 28.36 6.01
 48.0 33.36 28.36 6.02
 48.0 33.36 28.36 6.03
 48.0 33.36 28.36 6.04
 48.0 33.36 28.36 6.05
 48.0 33.36 28.36 6.07
 48.0 33.36 28.36 6.08
 48.0 33.36 28.36 6.09
 48.0 33.36 28.36 6.10
 48.0 33.36 28.36 6.11
 48.0 33.36 28.36 6.13
 48.0 33.36 28.36 6.14
 48.0 33.36 28.36 6.15
 48.0 33.36 28.36 6.17
 48.0 33.36 28.36 6.18
 48.0 33.36 28.36 6.19
 48.0 33.36 28.36 6.20
 48.0 33.36 28.36 6.22
 48.0 33.36 28.36 6.23
 48.0 33.36 28.36 6.24
 48.0 33.36 28.36 6.26
 48.0 33.36 28.36 6.27
 48.0 33.36 28.36 6.28
 48.0 33.36 28.36 6.29
 48.0 33.36 28.36 6.31
 48.0 33.36 28.36 6.32
 48.0 33.36 28.36 6.33
 48.0 33.36 28.36 6.35
 48.0 33.36 28.36 6.36
 48.0 33.36 28.36 6.37
 48.0 33.36 28.36 6.39
 48.0 33.36 28.36 6.40
 48.0 33.36 28.36 6.41
 48.0 33.36 28.36 6.42
 48.0 33.36 28.36 6.44
 48.0 33.36 28.36 6.45
 48.0 33.36 28.36 6.46
 48.0 33.36 28.36 6.48
 48.0 33.36 28.36 6.49
 48.0 33.36 28.36 6.50
 48.0 33.36 28.36 6.51
 48.0 33.36 28.36 6.53
 48.0 33.36 28.36 6.54
 48.0 33.36 28.36 6.55
 48.0 33.36 28.36 6.56
 48.0 33.36 28.36 6.58
 48.0 33.36 28.36 6.59
 48.0 33.36 28.36 6.60
 48.0 33.36 28.36 6.61
 48.0 33.36 28.36 6.63
 48.0 33.36 28.36 6.64
 48.0 33.36 28.36 6.65
 48.0 33.36 28.36 6.66
 48.0 33.36 28.36 6.68
 48.0 33.36 28.36 6.69
 48.0 33.36 28.36 6.70
 48.0 33.36 28.36 6.72
 48.0 33.36 28.36 6.73
 48.0 33.36 28.36 6.74
 48.0 33.36 28.36 6.75
 48.0 33.36 28.36 6.76
 48.0 33.36 28.36 6.78
 48.0 33.36 28.36 6.79
 48.0 33.36 28.36 6.80
 48.0 33.36 28.36 6.81
 48.0 33.36 28.36 6.83
 48.0 33.36 28.36 6.84
 48.0 33.36 28.36 6.85
 48.0 33.36 28.36 6.86
 48.0 33.36 28.36 6.88
 48.0 33.36 28.36 6.89
 48.0 33.36 28.36 6.90
 48.0 33.36 28.36 6.91
 48.0 33.36 28.36 6.93
 48.0 33.36 28.36 6.94
 48.0 33.36 28.36 6.95
 48.0 33.36 28.36 6.96
 48.0 33.36 28.36 6.97
 48.0 33.36 28.36 6.98
 48.0 33.36 28.36 7.00
 48.0 33.36 28.36 7.01
 48.0 33.36 28.36 7.02
 48.0 33.36 28.36 7.03
 48.0 33.36 28.36 7.04
 48.0 33.36 28.36 7.06
 48.0 33.36 28.36 7.07
 48.0 33.36 28.36 7.08
 48.0 33.36 28.36 7.09
 48.0 33.36 28.36 7.11
 48.0 33.36 28.36 7.12
 48.0 33.36 28.36 7.13
 48.0 33.36 28.36 7.14
 48.0 33.36 28.36 7.16
 48.0 33.36 28.36 7.17
 48.0 33.36 28.36 7.18
 48.0 33.36 28.36 7.19
 48.0 33.36 28.36 7.20
 48.0 33.36 28.36 7.22
 48.0 33.36 28.36 7.23
 48.0 33.36 28.36 7.24
 48.0 33.36 28.36 7.25
 48.0 33.36 28.36 7.26
 48.0 33.36 28.36 7.28
 48.0 33.36 28.36 7.29
 48.0 33.36 28.36 7.30
 48.0 33.36 28.36 7.31
 48.0 33.36 28.36 7.32
 48.0 33.36 28.36 7.34
 48.0 33.36 28.36 7.35
 48.0 33.36 28.36 7.36
 48.0 33.36 28.36 7.38
 48.0 33.36 28.36 7.39
 48.0 33.36 28.36 7.40
 48.0 33.36 28.36 7.41
 48.0 33.36 28.36 7.42
 48.0 33.36 28.36 7.44
 48.0 33.36 28.36 7.45
 48.0 33.36 28.36 7.46
 48.0 33.36 28.36 7.48
 48.0 33.36 28.36 7.49
 48.0 33.36 28.36 7.50
 48.0 33.36 28.36 7.51
 48.0 33.36 28.36 7.53
 48.0 33.36 28.36 7.54
 48.0 33.36 28.36 7.55
 48.0 33.36 28.36 7.56
 48.0 33.36 28.36 7.58
 48.0 33.36 28.36 7.59
 48.0 33.36 28.36 7.60
 48.0 33.36 28.36 7.61
 48.0 33.36 28.36 7.63
 48.0 33.36 28.36 7.64
 48.0 33.36 28.36 7.65
 48.0 33.36 28.36 7.66
 48.0 33.36 28.36 7.68
 48.0 33.36 28.36 7.69
 48.0 33.36 28.36 7.70
 48.0 33.36 28.36 7.72
 48.0 33.36 28.36 7.73
 48.0 33.36 28.36 7.74
 48.0 33.36 28.36 7.75
 48.0 33.36 28.36 7.76
 48.0 33.36 28.36 7.78
 48.0 33.36 28.36 7.79
 48.0 33.36 28.36 7.80
 48.0 33.36 28.36 7.81
 48.0 33.36 28.36 7.82
 48.0 33.36 28.36 7.83
 48.0 33.36 28.36 7.85
 48.0 33.36 28.36 7.86
 48.0 33.36 28.36 7.87
 48.0 33.36 28.36 7.88
 48.0 33.36 28.36 7.89
 48.0 33.36 28.36 7.90
 48.0 33.36 28.36 7.92
 48.0 33.36 28.36 7.93
 48.0 33.36 28.36 7.94
 48.0 33.36 28.36 7.95
 48.0 33.36 28.36 7.96
 48.0 33.36 28.36 7.97
 48.0 33.36 28.36 7.99
 48.0 33.36 28.36 8.00
 48.0 33.36 28.36 8.01
 48.0 33.36 28.36 8.02
 48.0 33.36 28.36 8.04
 48.0 33.36 28.36 8.05
 48.0 33.36 28.36 8.06
 48.0 33.36 28.36 8.07
 48.0 33.36 28.36 8.09
 48.0 33.36 28.36 8.10
 48.0 33.36 28.36 8.11
 48.0 33.36 28.36 8.12
 48.0 33.36 28.36 8.14
 48.0 33.36 28.36 8.15
 48.0 33.36 28.36 8.16
 48.0 33.36 28.36 8.18
 48.0 33.36 28.36 8.19
 48.0 33.36 28.36 8.20
 48.0 33.36 28.36 8.21
 48.0 33.36 28.36 8.23
 48.0 33.36 28.36 8.24
 48.0 33.36 28.36 8.25
 48.0 33.36 28.36 8.26
 48.0 33.36 28.36 8.28
 48.0 33.36 28.36 8.29
 48.0 33.36 28.36 8.30
 48.0 33.36 28.36 8.31
 48.0 33.36 28.36 8.33
 48.0 33.36 28.36 8.34
 48.0 33.36 28.36 8.35
 48.0 33.36 28.36 8.37
 48.0 33.36 28.36 8.38
 48.0 33.36 28.36 8.39
 48.0 33.36 28.36 8.40
 48.0 33.36 28.36 8.42
 48.0 33.36 28.36 8.43
